total: 1240
{'title'} -> {'references', 'cite', 'url'}: 0.82
{'references'} -> {'title', 'http', 'www'}: 0.58
{'title', 'http'} -> {'references', 'www'}: 0.88
{'title', 'www'} -> {'http', 'references'}: 0.75
{'title', 'references'} -> {'http', 'www'}: 0.71
{'http', 'www'} -> {'title', 'references'}: 0.84
{'http', 'references'} -> {'title', 'www'}: 0.87
{'www', 'references'} -> {'title', 'http'}: 0.75
{'title'} -> {'http', 'web', 'www'}: 0.61
{'http'} -> {'title', 'web', 'www'}: 0.75
{'web'} -> {'title', 'http', 'www'}: 0.66
{'www'} -> {'title', 'http', 'web'}: 0.66
{'title', 'http'} -> {'web', 'www'}: 0.88
{'title', 'web'} -> {'http', 'www'}: 0.76
{'title', 'www'} -> {'http', 'web'}: 0.75
{'http', 'web'} -> {'title', 'www'}: 0.89
{'http', 'www'} -> {'title', 'web'}: 0.84
{'web', 'www'} -> {'title', 'http'}: 0.76
{'people'} -> {'title', 'references', 'url'}: 0.45
{'title'} -> {'people', 'references', 'url'}: 0.61
{'url'} -> {'people', 'title', 'references'}: 0.64
{'references'} -> {'people', 'title', 'url'}: 0.57
{'people', 'title'} -> {'references', 'url'}: 0.88
{'people', 'url'} -> {'title', 'references'}: 0.90
{'people', 'references'} -> {'title', 'url'}: 0.79
{'title', 'url'} -> {'people', 'references'}: 0.70
{'title', 'references'} -> {'people', 'url'}: 0.71
{'url', 'references'} -> {'people', 'title'}: 0.71
{'http'} -> {'https', 'cite', 'url'}: 0.75
{'https'} -> {'http', 'cite', 'url'}: 0.65
{'url'} -> {'http', 'https', 'cite'}: 0.64
{'cite'} -> {'http', 'https', 'url'}: 0.69
{'http', 'https'} -> {'cite', 'url'}: 0.90
{'http', 'url'} -> {'https', 'cite'}: 0.85
{'http', 'cite'} -> {'https', 'url'}: 0.91
{'https', 'url'} -> {'http', 'cite'}: 0.70
{'https', 'cite'} -> {'http', 'url'}: 0.74
{'url', 'cite'} -> {'http', 'https'}: 0.70
{'web'} -> {'https', 'url', 'archive'}: 0.65
{'https'} -> {'web', 'url', 'archive'}: 0.65
{'url'} -> {'web', 'https', 'archive'}: 0.64
{'archive'} -> {'url', 'web', 'https'}: 0.93
{'https', 'web'} -> {'url', 'archive'}: 0.74
{'web', 'url'} -> {'https', 'archive'}: 0.71
{'web', 'archive'} -> {'https', 'url'}: 0.99
{'https', 'url'} -> {'web', 'archive'}: 0.70
{'https', 'archive'} -> {'web', 'url'}: 0.94
{'url', 'archive'} -> {'web', 'https'}: 0.96
{'http'} -> {'references', 'https', 'url'}: 0.75
{'https'} -> {'http', 'references', 'url'}: 0.65
{'url'} -> {'http', 'https', 'references'}: 0.64
{'references'} -> {'http', 'https', 'url'}: 0.57
{'http', 'https'} -> {'references', 'url'}: 0.90
{'http', 'url'} -> {'https', 'references'}: 0.85
{'http', 'references'} -> {'https', 'url'}: 0.87
{'https', 'url'} -> {'http', 'references'}: 0.70
{'https', 'references'} -> {'http', 'url'}: 0.72
{'url', 'references'} -> {'http', 'https'}: 0.71
{'web'} -> {'date', 'url', 'archive'}: 0.65
{'date'} -> {'web', 'url', 'archive'}: 0.62
{'url'} -> {'web', 'date', 'archive'}: 0.64
{'archive'} -> {'web', 'date', 'url'}: 0.93
{'web', 'date'} -> {'url', 'archive'}: 0.76
{'web', 'url'} -> {'date', 'archive'}: 0.71
{'web', 'archive'} -> {'date', 'url'}: 0.99
{'date', 'url'} -> {'web', 'archive'}: 0.72
{'date', 'archive'} -> {'web', 'url'}: 0.97
{'url', 'archive'} -> {'web', 'date'}: 0.96
{'http'} -> {'references', 'https', 'www'}: 0.75
{'https'} -> {'http', 'references', 'www'}: 0.65
{'www'} -> {'http', 'https', 'references'}: 0.65
{'references'} -> {'http', 'https', 'www'}: 0.57
{'http', 'https'} -> {'references', 'www'}: 0.90
{'http', 'www'} -> {'https', 'references'}: 0.83
{'http', 'references'} -> {'https', 'www'}: 0.87
{'https', 'www'} -> {'http', 'references'}: 0.73
{'https', 'references'} -> {'http', 'www'}: 0.72
{'www', 'references'} -> {'http', 'https'}: 0.74
{'https'} -> {'web', 'date', 'archive'}: 0.65
{'date'} -> {'https', 'web', 'archive'}: 0.62
{'web'} -> {'https', 'date', 'archive'}: 0.65
{'archive'} -> {'https', 'date', 'web'}: 0.93
{'https', 'date'} -> {'web', 'archive'}: 0.74
{'https', 'web'} -> {'date', 'archive'}: 0.74
{'https', 'archive'} -> {'web', 'date'}: 0.94
{'web', 'date'} -> {'https', 'archive'}: 0.76
{'date', 'archive'} -> {'https', 'web'}: 0.97
{'web', 'archive'} -> {'https', 'date'}: 0.99
{'title'} -> {'thumb', 'cite', 'url'}: 0.60
{'thumb'} -> {'title', 'cite', 'url'}: 0.52
{'url'} -> {'title', 'thumb', 'cite'}: 0.64
{'cite'} -> {'title', 'thumb', 'url'}: 0.68
{'title', 'thumb'} -> {'cite', 'url'}: 0.92
{'title', 'url'} -> {'thumb', 'cite'}: 0.69
{'title', 'cite'} -> {'thumb', 'url'}: 0.68
{'thumb', 'url'} -> {'title', 'cite'}: 0.95
{'thumb', 'cite'} -> {'title', 'url'}: 0.99
{'url', 'cite'} -> {'title', 'thumb'}: 0.70
{'title'} -> {'one', 'https', 'cite'}: 0.60
{'one'} -> {'title', 'https', 'cite'}: 0.49
{'https'} -> {'title', 'one', 'cite'}: 0.65
{'cite'} -> {'title', 'one', 'https'}: 0.68
{'title', 'one'} -> {'https', 'cite'}: 0.86
{'title', 'https'} -> {'one', 'cite'}: 0.73
{'title', 'cite'} -> {'one', 'https'}: 0.68
{'one', 'https'} -> {'title', 'cite'}: 0.91
{'one', 'cite'} -> {'title', 'https'}: 0.93
{'https', 'cite'} -> {'title', 'one'}: 0.74
{'people'} -> {'references', 'cite', 'url'}: 0.45
{'url'} -> {'people', 'cite', 'references'}: 0.64
{'references'} -> {'people', 'cite', 'url'}: 0.57
{'cite'} -> {'people', 'references', 'url'}: 0.68
{'people', 'url'} -> {'cite', 'references'}: 0.90
{'people', 'references'} -> {'cite', 'url'}: 0.79
{'people', 'cite'} -> {'references', 'url'}: 0.94
{'url', 'references'} -> {'people', 'cite'}: 0.71
{'url', 'cite'} -> {'people', 'references'}: 0.70
{'references', 'cite'} -> {'people', 'url'}: 0.73
{'title'} -> {'http', 'date', 'references'}: 0.60
{'http'} -> {'title', 'date', 'references'}: 0.74
{'date'} -> {'title', 'http', 'references'}: 0.61
{'references'} -> {'title', 'http', 'date'}: 0.57
{'title', 'http'} -> {'date', 'references'}: 0.87
{'title', 'date'} -> {'http', 'references'}: 0.74
{'title', 'references'} -> {'http', 'date'}: 0.70
{'http', 'date'} -> {'title', 'references'}: 0.88
{'http', 'references'} -> {'title', 'date'}: 0.86
{'date', 'references'} -> {'title', 'http'}: 0.73
{'title'} -> {'http', 'https', 'www'}: 0.60
{'http'} -> {'title', 'https', 'www'}: 0.74
{'https'} -> {'title', 'http', 'www'}: 0.65
{'www'} -> {'title', 'http', 'https'}: 0.65
{'title', 'http'} -> {'https', 'www'}: 0.87
{'title', 'https'} -> {'http', 'www'}: 0.73
{'title', 'www'} -> {'http', 'https'}: 0.74
{'http', 'https'} -> {'title', 'www'}: 0.90
{'http', 'www'} -> {'title', 'https'}: 0.83
{'https', 'www'} -> {'title', 'http'}: 0.72
{'title'} -> {'http', 'web', 'references'}: 0.60
{'http'} -> {'title', 'web', 'references'}: 0.74
{'web'} -> {'title', 'http', 'references'}: 0.65
{'references'} -> {'title', 'http', 'web'}: 0.57
{'title', 'http'} -> {'web', 'references'}: 0.87
{'title', 'web'} -> {'http', 'references'}: 0.75
{'title', 'references'} -> {'http', 'web'}: 0.70
{'http', 'web'} -> {'title', 'references'}: 0.88
{'http', 'references'} -> {'title', 'web'}: 0.86
{'web', 'references'} -> {'title', 'http'}: 0.76
{'http'} -> {'www', 'cite', 'references'}: 0.74
{'references'} -> {'http', 'cite', 'www'}: 0.57
{'www'} -> {'http', 'cite', 'references'}: 0.65
{'cite'} -> {'http', 'www', 'references'}: 0.68
{'http', 'references'} -> {'cite', 'www'}: 0.86
{'http', 'www'} -> {'cite', 'references'}: 0.83
{'http', 'cite'} -> {'www', 'references'}: 0.90
{'www', 'references'} -> {'http', 'cite'}: 0.74
{'references', 'cite'} -> {'http', 'www'}: 0.73
{'www', 'cite'} -> {'http', 'references'}: 0.77
{'title'} -> {'http', 'date', 'www'}: 0.60
{'http'} -> {'title', 'date', 'www'}: 0.74
{'date'} -> {'title', 'http', 'www'}: 0.61
{'www'} -> {'title', 'http', 'date'}: 0.65
{'title', 'http'} -> {'date', 'www'}: 0.87
{'title', 'date'} -> {'http', 'www'}: 0.74
{'title', 'www'} -> {'http', 'date'}: 0.74
{'http', 'date'} -> {'title', 'www'}: 0.88
{'http', 'www'} -> {'title', 'date'}: 0.83
{'date', 'www'} -> {'title', 'http'}: 0.76
{'http'} -> {'web', 'cite', 'www'}: 0.74
{'web'} -> {'http', 'cite', 'www'}: 0.65
{'www'} -> {'http', 'web', 'cite'}: 0.65
{'cite'} -> {'http', 'web', 'www'}: 0.68
{'http', 'web'} -> {'cite', 'www'}: 0.88
{'http', 'www'} -> {'web', 'cite'}: 0.83
{'http', 'cite'} -> {'web', 'www'}: 0.90
{'web', 'www'} -> {'http', 'cite'}: 0.75
{'web', 'cite'} -> {'http', 'www'}: 0.76
{'www', 'cite'} -> {'http', 'web'}: 0.77
{'http'} -> {'references', 'web', 'www'}: 0.74
{'web'} -> {'http', 'references', 'www'}: 0.65
{'www'} -> {'http', 'web', 'references'}: 0.65
{'references'} -> {'http', 'web', 'www'}: 0.57
{'http', 'web'} -> {'references', 'www'}: 0.88
{'http', 'www'} -> {'web', 'references'}: 0.83
{'http', 'references'} -> {'web', 'www'}: 0.86
{'web', 'www'} -> {'http', 'references'}: 0.75
{'web', 'references'} -> {'http', 'www'}: 0.76
{'www', 'references'} -> {'http', 'web'}: 0.74
